"t","n","trial","p0","h2","var.z"
90,18719,15013,0.964285714285714,1,0.25
91,19006,15013,0.964285714285714,1,0.25
92,17986,15013,0.964285714285714,1,0.25
93,20632,15013,0.964285714285714,1,0.25
94,19451,15013,0.964285714285714,1,0.25
95,20017,15013,0.964285714285714,1,0.25
96,19397,15013,0.964285714285714,1,0.25
97,17577,15013,0.964285714285714,1,0.25
98,18678,15013,0.964285714285714,1,0.25
99,20942,15013,0.964285714285714,1,0.25
100,21059,15013,0.964285714285714,1,0.25
0,20000,15014,0.964285714285714,1,0.25
1,3841,15014,0.964285714285714,1,0.25
2,3079,15014,0.964285714285714,1,0.25
3,3637,15014,0.964285714285714,1,0.25
4,4752,15014,0.964285714285714,1,0.25
5,6811,15014,0.964285714285714,1,0.25
6,11272,15014,0.964285714285714,1,0.25
7,15356,15014,0.964285714285714,1,0.25
8,18130,15014,0.964285714285714,1,0.25
9,19340,15014,0.964285714285714,1,0.25
10,17128,15014,0.964285714285714,1,0.25
11,18309,15014,0.964285714285714,1,0.25
12,17997,15014,0.964285714285714,1,0.25
13,17940,15014,0.964285714285714,1,0.25
14,20289,15014,0.964285714285714,1,0.25
15,19093,15014,0.964285714285714,1,0.25
16,20190,15014,0.964285714285714,1,0.25
17,19717,15014,0.964285714285714,1,0.25
18,18631,15014,0.964285714285714,1,0.25
19,20111,15014,0.964285714285714,1,0.25
20,19158,15014,0.964285714285714,1,0.25
21,19871,15014,0.964285714285714,1,0.25
22,20456,15014,0.964285714285714,1,0.25
23,21578,15014,0.964285714285714,1,0.25
24,21310,15014,0.964285714285714,1,0.25
25,18205,15014,0.964285714285714,1,0.25
26,18107,15014,0.964285714285714,1,0.25
27,19929,15014,0.964285714285714,1,0.25
28,20528,15014,0.964285714285714,1,0.25
29,21590,15014,0.964285714285714,1,0.25
30,20336,15014,0.964285714285714,1,0.25
31,18511,15014,0.964285714285714,1,0.25
32,17781,15014,0.964285714285714,1,0.25
33,21283,15014,0.964285714285714,1,0.25
34,19736,15014,0.964285714285714,1,0.25
35,20372,15014,0.964285714285714,1,0.25
36,20085,15014,0.964285714285714,1,0.25
37,20339,15014,0.964285714285714,1,0.25
38,20602,15014,0.964285714285714,1,0.25
39,21810,15014,0.964285714285714,1,0.25
40,19254,15014,0.964285714285714,1,0.25
41,19296,15014,0.964285714285714,1,0.25
42,18937,15014,0.964285714285714,1,0.25
43,20014,15014,0.964285714285714,1,0.25
44,18090,15014,0.964285714285714,1,0.25
45,19826,15014,0.964285714285714,1,0.25
46,20421,15014,0.964285714285714,1,0.25
47,19271,15014,0.964285714285714,1,0.25
48,19009,15014,0.964285714285714,1,0.25
49,20072,15014,0.964285714285714,1,0.25
50,18968,15014,0.964285714285714,1,0.25
51,19512,15014,0.964285714285714,1,0.25
52,20264,15014,0.964285714285714,1,0.25
53,18229,15014,0.964285714285714,1,0.25
54,20016,15014,0.964285714285714,1,0.25
55,20083,15014,0.964285714285714,1,0.25
56,18650,15014,0.964285714285714,1,0.25
57,21413,15014,0.964285714285714,1,0.25
58,19383,15014,0.964285714285714,1,0.25
59,20492,15014,0.964285714285714,1,0.25
60,20185,15014,0.964285714285714,1,0.25
61,19821,15014,0.964285714285714,1,0.25
62,20736,15014,0.964285714285714,1,0.25
63,19904,15014,0.964285714285714,1,0.25
64,19778,15014,0.964285714285714,1,0.25
65,18824,15014,0.964285714285714,1,0.25
66,18927,15014,0.964285714285714,1,0.25
67,19660,15014,0.964285714285714,1,0.25
68,20934,15014,0.964285714285714,1,0.25
69,19859,15014,0.964285714285714,1,0.25
70,19335,15014,0.964285714285714,1,0.25
71,20321,15014,0.964285714285714,1,0.25
72,19739,15014,0.964285714285714,1,0.25
73,21309,15014,0.964285714285714,1,0.25
74,18870,15014,0.964285714285714,1,0.25
75,21502,15014,0.964285714285714,1,0.25
76,18124,15014,0.964285714285714,1,0.25
77,19722,15014,0.964285714285714,1,0.25
78,19749,15014,0.964285714285714,1,0.25
79,21884,15014,0.964285714285714,1,0.25
80,17973,15014,0.964285714285714,1,0.25
81,19911,15014,0.964285714285714,1,0.25
82,20116,15014,0.964285714285714,1,0.25
83,20485,15014,0.964285714285714,1,0.25
84,21789,15014,0.964285714285714,1,0.25
85,20924,15014,0.964285714285714,1,0.25
86,18799,15014,0.964285714285714,1,0.25
87,19228,15014,0.964285714285714,1,0.25
88,19731,15014,0.964285714285714,1,0.25
89,20625,15014,0.964285714285714,1,0.25
90,21461,15014,0.964285714285714,1,0.25
91,19729,15014,0.964285714285714,1,0.25
92,22278,15014,0.964285714285714,1,0.25
93,20367,15014,0.964285714285714,1,0.25
94,20680,15014,0.964285714285714,1,0.25
95,18316,15014,0.964285714285714,1,0.25
96,20814,15014,0.964285714285714,1,0.25
97,18534,15014,0.964285714285714,1,0.25
98,20136,15014,0.964285714285714,1,0.25
99,18643,15014,0.964285714285714,1,0.25
100,20095,15014,0.964285714285714,1,0.25
0,20000,15015,0.964285714285714,1,0.25
1,3983,15015,0.964285714285714,1,0.25
2,3410,15015,0.964285714285714,1,0.25
3,3199,15015,0.964285714285714,1,0.25
4,4227,15015,0.964285714285714,1,0.25
5,6428,15015,0.964285714285714,1,0.25
6,10605,15015,0.964285714285714,1,0.25
7,15529,15015,0.964285714285714,1,0.25
8,17527,15015,0.964285714285714,1,0.25
9,18304,15015,0.964285714285714,1,0.25
10,19994,15015,0.964285714285714,1,0.25
11,21339,15015,0.964285714285714,1,0.25
12,22125,15015,0.964285714285714,1,0.25
13,19577,15015,0.964285714285714,1,0.25
14,19505,15015,0.964285714285714,1,0.25
15,20343,15015,0.964285714285714,1,0.25
16,20623,15015,0.964285714285714,1,0.25
17,20546,15015,0.964285714285714,1,0.25
18,20978,15015,0.964285714285714,1,0.25
19,21143,15015,0.964285714285714,1,0.25
20,21667,15015,0.964285714285714,1,0.25
21,21151,15015,0.964285714285714,1,0.25
22,20160,15015,0.964285714285714,1,0.25
23,21112,15015,0.964285714285714,1,0.25
24,21683,15015,0.964285714285714,1,0.25
25,20719,15015,0.964285714285714,1,0.25
26,20845,15015,0.964285714285714,1,0.25
27,21522,15015,0.964285714285714,1,0.25
28,20158,15015,0.964285714285714,1,0.25
29,20766,15015,0.964285714285714,1,0.25
30,20021,15015,0.964285714285714,1,0.25
31,20854,15015,0.964285714285714,1,0.25
32,21670,15015,0.964285714285714,1,0.25
33,18987,15015,0.964285714285714,1,0.25
34,20634,15015,0.964285714285714,1,0.25
35,20984,15015,0.964285714285714,1,0.25
36,20879,15015,0.964285714285714,1,0.25
37,19575,15015,0.964285714285714,1,0.25
38,19819,15015,0.964285714285714,1,0.25
39,19586,15015,0.964285714285714,1,0.25
40,18664,15015,0.964285714285714,1,0.25
41,21929,15015,0.964285714285714,1,0.25
42,19150,15015,0.964285714285714,1,0.25
43,20421,15015,0.964285714285714,1,0.25
44,20143,15015,0.964285714285714,1,0.25
45,19849,15015,0.964285714285714,1,0.25
46,19829,15015,0.964285714285714,1,0.25
47,20730,15015,0.964285714285714,1,0.25
48,20531,15015,0.964285714285714,1,0.25
49,18099,15015,0.964285714285714,1,0.25
50,17756,15015,0.964285714285714,1,0.25
51,20348,15015,0.964285714285714,1,0.25
52,20399,15015,0.964285714285714,1,0.25
53,20162,15015,0.964285714285714,1,0.25
54,20384,15015,0.964285714285714,1,0.25
55,19205,15015,0.964285714285714,1,0.25
56,19866,15015,0.964285714285714,1,0.25
57,19904,15015,0.964285714285714,1,0.25
58,21013,15015,0.964285714285714,1,0.25
59,20170,15015,0.964285714285714,1,0.25
60,20177,15015,0.964285714285714,1,0.25
61,19198,15015,0.964285714285714,1,0.25
62,19544,15015,0.964285714285714,1,0.25
63,17802,15015,0.964285714285714,1,0.25
64,19948,15015,0.964285714285714,1,0.25
65,21348,15015,0.964285714285714,1,0.25
66,18613,15015,0.964285714285714,1,0.25
67,21021,15015,0.964285714285714,1,0.25
68,21816,15015,0.964285714285714,1,0.25
69,20846,15015,0.964285714285714,1,0.25
70,20351,15015,0.964285714285714,1,0.25
71,21129,15015,0.964285714285714,1,0.25
72,20496,15015,0.964285714285714,1,0.25
73,20556,15015,0.964285714285714,1,0.25
74,19937,15015,0.964285714285714,1,0.25
75,19851,15015,0.964285714285714,1,0.25
76,20969,15015,0.964285714285714,1,0.25
77,21028,15015,0.964285714285714,1,0.25
78,21677,15015,0.964285714285714,1,0.25
79,20377,15015,0.964285714285714,1,0.25
80,18355,15015,0.964285714285714,1,0.25
81,19109,15015,0.964285714285714,1,0.25
82,19072,15015,0.964285714285714,1,0.25
83,20420,15015,0.964285714285714,1,0.25
84,19639,15015,0.964285714285714,1,0.25
85,19007,15015,0.964285714285714,1,0.25
86,20853,15015,0.964285714285714,1,0.25
87,18452,15015,0.964285714285714,1,0.25
88,20888,15015,0.964285714285714,1,0.25
89,20381,15015,0.964285714285714,1,0.25
90,22968,15015,0.964285714285714,1,0.25
91,19928,15015,0.964285714285714,1,0.25
92,20519,15015,0.964285714285714,1,0.25
93,20111,15015,0.964285714285714,1,0.25
94,21478,15015,0.964285714285714,1,0.25
95,20032,15015,0.964285714285714,1,0.25
96,21690,15015,0.964285714285714,1,0.25
97,19739,15015,0.964285714285714,1,0.25
98,18866,15015,0.964285714285714,1,0.25
99,20597,15015,0.964285714285714,1,0.25
100,21631,15015,0.964285714285714,1,0.25
0,20000,15016,0.964285714285714,1,0.25
1,4208,15016,0.964285714285714,1,0.25
2,3805,15016,0.964285714285714,1,0.25
3,3796,15016,0.964285714285714,1,0.25
4,4665,15016,0.964285714285714,1,0.25
5,6074,15016,0.964285714285714,1,0.25
6,9856,15016,0.964285714285714,1,0.25
7,12346,15016,0.964285714285714,1,0.25
8,16413,15016,0.964285714285714,1,0.25
9,19138,15016,0.964285714285714,1,0.25
10,20527,15016,0.964285714285714,1,0.25
11,19640,15016,0.964285714285714,1,0.25
12,19795,15016,0.964285714285714,1,0.25
13,19487,15016,0.964285714285714,1,0.25
14,18174,15016,0.964285714285714,1,0.25
15,20624,15016,0.964285714285714,1,0.25
16,19856,15016,0.964285714285714,1,0.25
17,18847,15016,0.964285714285714,1,0.25
18,18577,15016,0.964285714285714,1,0.25
19,21019,15016,0.964285714285714,1,0.25
20,19807,15016,0.964285714285714,1,0.25
21,19712,15016,0.964285714285714,1,0.25
22,19969,15016,0.964285714285714,1,0.25
23,19463,15016,0.964285714285714,1,0.25
24,19615,15016,0.964285714285714,1,0.25
25,19228,15016,0.964285714285714,1,0.25
26,19237,15016,0.964285714285714,1,0.25
27,19514,15016,0.964285714285714,1,0.25
28,19794,15016,0.964285714285714,1,0.25
29,20240,15016,0.964285714285714,1,0.25
30,19326,15016,0.964285714285714,1,0.25
31,20713,15016,0.964285714285714,1,0.25
32,20224,15016,0.964285714285714,1,0.25
33,22011,15016,0.964285714285714,1,0.25
34,21453,15016,0.964285714285714,1,0.25
35,19606,15016,0.964285714285714,1,0.25
36,20917,15016,0.964285714285714,1,0.25
37,19904,15016,0.964285714285714,1,0.25
38,19246,15016,0.964285714285714,1,0.25
39,19388,15016,0.964285714285714,1,0.25
40,21198,15016,0.964285714285714,1,0.25
41,21689,15016,0.964285714285714,1,0.25
42,18873,15016,0.964285714285714,1,0.25
43,22160,15016,0.964285714285714,1,0.25
44,19813,15016,0.964285714285714,1,0.25
45,20113,15016,0.964285714285714,1,0.25
46,21491,15016,0.964285714285714,1,0.25
47,20720,15016,0.964285714285714,1,0.25
48,20692,15016,0.964285714285714,1,0.25
49,19142,15016,0.964285714285714,1,0.25
50,20823,15016,0.964285714285714,1,0.25
51,20432,15016,0.964285714285714,1,0.25
52,19431,15016,0.964285714285714,1,0.25
53,20284,15016,0.964285714285714,1,0.25
54,19420,15016,0.964285714285714,1,0.25
55,21035,15016,0.964285714285714,1,0.25
56,17788,15016,0.964285714285714,1,0.25
57,19496,15016,0.964285714285714,1,0.25
58,19473,15016,0.964285714285714,1,0.25
59,19769,15016,0.964285714285714,1,0.25
60,19584,15016,0.964285714285714,1,0.25
61,19470,15016,0.964285714285714,1,0.25
62,20640,15016,0.964285714285714,1,0.25
63,20537,15016,0.964285714285714,1,0.25
64,20177,15016,0.964285714285714,1,0.25
65,19777,15016,0.964285714285714,1,0.25
66,20814,15016,0.964285714285714,1,0.25
67,20968,15016,0.964285714285714,1,0.25
68,18476,15016,0.964285714285714,1,0.25
69,21972,15016,0.964285714285714,1,0.25
70,20429,15016,0.964285714285714,1,0.25
71,19332,15016,0.964285714285714,1,0.25
72,18681,15016,0.964285714285714,1,0.25
73,20186,15016,0.964285714285714,1,0.25
74,18930,15016,0.964285714285714,1,0.25
75,19969,15016,0.964285714285714,1,0.25
76,19635,15016,0.964285714285714,1,0.25
77,19275,15016,0.964285714285714,1,0.25
78,19955,15016,0.964285714285714,1,0.25
79,19836,15016,0.964285714285714,1,0.25
80,21508,15016,0.964285714285714,1,0.25
81,21870,15016,0.964285714285714,1,0.25
82,19807,15016,0.964285714285714,1,0.25
83,18364,15016,0.964285714285714,1,0.25
84,19054,15016,0.964285714285714,1,0.25
85,20009,15016,0.964285714285714,1,0.25
86,19616,15016,0.964285714285714,1,0.25
87,20519,15016,0.964285714285714,1,0.25
88,20825,15016,0.964285714285714,1,0.25
89,21859,15016,0.964285714285714,1,0.25
90,20010,15016,0.964285714285714,1,0.25
91,19560,15016,0.964285714285714,1,0.25
92,20327,15016,0.964285714285714,1,0.25
93,19066,15016,0.964285714285714,1,0.25
94,21835,15016,0.964285714285714,1,0.25
95,20093,15016,0.964285714285714,1,0.25
96,19414,15016,0.964285714285714,1,0.25
97,20355,15016,0.964285714285714,1,0.25
98,20584,15016,0.964285714285714,1,0.25
99,20234,15016,0.964285714285714,1,0.25
100,22183,15016,0.964285714285714,1,0.25
0,20000,15017,0.964285714285714,1,0.25
1,3757,15017,0.964285714285714,1,0.25
2,2681,15017,0.964285714285714,1,0.25
3,3103,15017,0.964285714285714,1,0.25
4,5451,15017,0.964285714285714,1,0.25
5,7982,15017,0.964285714285714,1,0.25
6,14121,15017,0.964285714285714,1,0.25
7,17035,15017,0.964285714285714,1,0.25
8,19243,15017,0.964285714285714,1,0.25
9,20212,15017,0.964285714285714,1,0.25
10,19200,15017,0.964285714285714,1,0.25
11,20186,15017,0.964285714285714,1,0.25
12,22231,15017,0.964285714285714,1,0.25
13,20786,15017,0.964285714285714,1,0.25
14,21015,15017,0.964285714285714,1,0.25
15,20254,15017,0.964285714285714,1,0.25
16,21131,15017,0.964285714285714,1,0.25
17,18272,15017,0.964285714285714,1,0.25
18,20676,15017,0.964285714285714,1,0.25
19,19230,15017,0.964285714285714,1,0.25
20,19766,15017,0.964285714285714,1,0.25
21,21750,15017,0.964285714285714,1,0.25
22,19663,15017,0.964285714285714,1,0.25
23,20703,15017,0.964285714285714,1,0.25
24,20560,15017,0.964285714285714,1,0.25
25,19873,15017,0.964285714285714,1,0.25
26,19478,15017,0.964285714285714,1,0.25
27,19326,15017,0.964285714285714,1,0.25
28,19900,15017,0.964285714285714,1,0.25
29,19250,15017,0.964285714285714,1,0.25
30,20500,15017,0.964285714285714,1,0.25
31,20582,15017,0.964285714285714,1,0.25
32,18935,15017,0.964285714285714,1,0.25
33,20309,15017,0.964285714285714,1,0.25
34,20920,15017,0.964285714285714,1,0.25
35,20243,15017,0.964285714285714,1,0.25
36,19082,15017,0.964285714285714,1,0.25
37,20098,15017,0.964285714285714,1,0.25
38,20429,15017,0.964285714285714,1,0.25
39,20972,15017,0.964285714285714,1,0.25
40,21884,15017,0.964285714285714,1,0.25
41,20266,15017,0.964285714285714,1,0.25
42,20421,15017,0.964285714285714,1,0.25
43,20924,15017,0.964285714285714,1,0.25
44,18899,15017,0.964285714285714,1,0.25
45,20555,15017,0.964285714285714,1,0.25
46,21937,15017,0.964285714285714,1,0.25
47,21796,15017,0.964285714285714,1,0.25
48,19885,15017,0.964285714285714,1,0.25
49,20462,15017,0.964285714285714,1,0.25
50,22190,15017,0.964285714285714,1,0.25
51,20027,15017,0.964285714285714,1,0.25
52,20131,15017,0.964285714285714,1,0.25
53,19372,15017,0.964285714285714,1,0.25
54,18591,15017,0.964285714285714,1,0.25
55,17781,15017,0.964285714285714,1,0.25
56,19414,15017,0.964285714285714,1,0.25
57,18595,15017,0.964285714285714,1,0.25
58,20722,15017,0.964285714285714,1,0.25
59,19472,15017,0.964285714285714,1,0.25
60,19381,15017,0.964285714285714,1,0.25
61,19751,15017,0.964285714285714,1,0.25
62,19506,15017,0.964285714285714,1,0.25
63,20598,15017,0.964285714285714,1,0.25
64,18999,15017,0.964285714285714,1,0.25
65,19374,15017,0.964285714285714,1,0.25
66,18043,15017,0.964285714285714,1,0.25
67,19924,15017,0.964285714285714,1,0.25
68,19957,15017,0.964285714285714,1,0.25
69,19174,15017,0.964285714285714,1,0.25
70,20088,15017,0.964285714285714,1,0.25
71,22095,15017,0.964285714285714,1,0.25
72,18969,15017,0.964285714285714,1,0.25
73,22025,15017,0.964285714285714,1,0.25
74,20021,15017,0.964285714285714,1,0.25
75,19089,15017,0.964285714285714,1,0.25
76,21201,15017,0.964285714285714,1,0.25
77,21188,15017,0.964285714285714,1,0.25
78,19446,15017,0.964285714285714,1,0.25
79,20496,15017,0.964285714285714,1,0.25
80,20716,15017,0.964285714285714,1,0.25
81,21216,15017,0.964285714285714,1,0.25
82,19852,15017,0.964285714285714,1,0.25
83,20371,15017,0.964285714285714,1,0.25
84,19868,15017,0.964285714285714,1,0.25
85,20680,15017,0.964285714285714,1,0.25
86,21751,15017,0.964285714285714,1,0.25
87,19083,15017,0.964285714285714,1,0.25
88,20248,15017,0.964285714285714,1,0.25
89,20081,15017,0.964285714285714,1,0.25
90,18407,15017,0.964285714285714,1,0.25
91,20297,15017,0.964285714285714,1,0.25
92,20021,15017,0.964285714285714,1,0.25
93,19135,15017,0.964285714285714,1,0.25
94,20020,15017,0.964285714285714,1,0.25
95,19862,15017,0.964285714285714,1,0.25
96,20496,15017,0.964285714285714,1,0.25
97,20492,15017,0.964285714285714,1,0.25
98,19732,15017,0.964285714285714,1,0.25
99,20043,15017,0.964285714285714,1,0.25
100,18363,15017,0.964285714285714,1,0.25
0,20000,15018,0.964285714285714,1,0.25
1,4072,15018,0.964285714285714,1,0.25
2,3136,15018,0.964285714285714,1,0.25
3,2935,15018,0.964285714285714,1,0.25
4,3964,15018,0.964285714285714,1,0.25
5,7217,15018,0.964285714285714,1,0.25
6,10556,15018,0.964285714285714,1,0.25
7,15174,15018,0.964285714285714,1,0.25
8,18334,15018,0.964285714285714,1,0.25
9,20283,15018,0.964285714285714,1,0.25
10,19393,15018,0.964285714285714,1,0.25
11,18815,15018,0.964285714285714,1,0.25
12,18874,15018,0.964285714285714,1,0.25
13,21223,15018,0.964285714285714,1,0.25
14,20728,15018,0.964285714285714,1,0.25
15,18927,15018,0.964285714285714,1,0.25
16,19917,15018,0.964285714285714,1,0.25
17,21632,15018,0.964285714285714,1,0.25
18,20191,15018,0.964285714285714,1,0.25
19,20614,15018,0.964285714285714,1,0.25
20,19744,15018,0.964285714285714,1,0.25
21,17514,15018,0.964285714285714,1,0.25
22,20391,15018,0.964285714285714,1,0.25
23,18692,15018,0.964285714285714,1,0.25
24,20125,15018,0.964285714285714,1,0.25
25,18998,15018,0.964285714285714,1,0.25
26,20634,15018,0.964285714285714,1,0.25
27,19071,15018,0.964285714285714,1,0.25
28,20730,15018,0.964285714285714,1,0.25
29,21456,15018,0.964285714285714,1,0.25
30,18430,15018,0.964285714285714,1,0.25
31,21022,15018,0.964285714285714,1,0.25
32,18285,15018,0.964285714285714,1,0.25
33,18810,15018,0.964285714285714,1,0.25
34,19543,15018,0.964285714285714,1,0.25
35,20000,15018,0.964285714285714,1,0.25
36,19347,15018,0.964285714285714,1,0.25
37,20413,15018,0.964285714285714,1,0.25
38,19718,15018,0.964285714285714,1,0.25
39,20344,15018,0.964285714285714,1,0.25
40,19869,15018,0.964285714285714,1,0.25
41,18965,15018,0.964285714285714,1,0.25
42,20214,15018,0.964285714285714,1,0.25
43,18436,15018,0.964285714285714,1,0.25
44,17870,15018,0.964285714285714,1,0.25
45,17027,15018,0.964285714285714,1,0.25
46,17453,15018,0.964285714285714,1,0.25
47,19048,15018,0.964285714285714,1,0.25
48,21020,15018,0.964285714285714,1,0.25
49,21656,15018,0.964285714285714,1,0.25
50,21088,15018,0.964285714285714,1,0.25
51,20581,15018,0.964285714285714,1,0.25
52,20690,15018,0.964285714285714,1,0.25
53,19808,15018,0.964285714285714,1,0.25
54,22785,15018,0.964285714285714,1,0.25
55,20129,15018,0.964285714285714,1,0.25
56,19423,15018,0.964285714285714,1,0.25
57,21375,15018,0.964285714285714,1,0.25
58,19389,15018,0.964285714285714,1,0.25
59,19797,15018,0.964285714285714,1,0.25
60,19051,15018,0.964285714285714,1,0.25
61,16235,15018,0.964285714285714,1,0.25
62,17556,15018,0.964285714285714,1,0.25
63,22309,15018,0.964285714285714,1,0.25
64,19389,15018,0.964285714285714,1,0.25
65,20548,15018,0.964285714285714,1,0.25
66,21293,15018,0.964285714285714,1,0.25
67,21624,15018,0.964285714285714,1,0.25
68,19503,15018,0.964285714285714,1,0.25
69,19571,15018,0.964285714285714,1,0.25
70,20937,15018,0.964285714285714,1,0.25
71,20926,15018,0.964285714285714,1,0.25
72,20937,15018,0.964285714285714,1,0.25
73,18974,15018,0.964285714285714,1,0.25
74,19522,15018,0.964285714285714,1,0.25
75,19654,15018,0.964285714285714,1,0.25
76,19721,15018,0.964285714285714,1,0.25
77,18293,15018,0.964285714285714,1,0.25
78,19835,15018,0.964285714285714,1,0.25
